"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P4_1","P4_2_01","P4_2_02","P4_2_03","P4_2_04","P4_2_05","P4_2_06","P4_2_07","P4_2_08","P4_2_09","P4_2_10","P4_2_11","P4_2_12","P4_2_13","P4_2_14","P4_2_15","P4_2_16","P5_1","P5_2","P5_3","P5_4","P5_5","P5_6","P5_7","P5_8","P5_9","P5_10","P5_11","P5_12","P5_13","P5_14","P5_15","P5_16","P5_17","P5_18","P5_19","P5_20","P5_21","P6_1","P6_2","P6_3","P6_4","P6_5","P6_6","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_7_5","P6_7_6","P6_7_7","P6_7_8","P6_7_9","P7_1_01","P7_1_02","P7_1_03","P7_1_04","P7_1_05","P7_1_06","P7_1_07","P7_1_08","P7_1_09","P7_1_10","P7_1_11","P7_1_12","P7_1_13","P7_1_14","P7_1_14E","P7_1_15","P7_1_99","P7_2","P7_3","P7_4","P8_1","P8_2","P8_3_01","P8_3_02","P8_3_03","P8_3_04","P8_3_05","P8_3_06","P8_3_07","P8_3_08","P8_3_09","P8_3_10","P8_3_11","P8_3_12","P8_3_13","P8_3_14","P8_3_15","P8_3_15E","P8_4_01","P8_4_04","P8_4_06","P8_4_13","P8_4_14","P8_5_01","P8_5_02","P8_5_03","P8_5_04","P8_5_05","P8_5_06","P8_5_07","P8_5_08","P8_5_09","P8_5_10","P8_5_11","P8_5_12","P8_5_13","P8_5_14","P8_5_15","P8_5_15E","P8_6_1","P8_6_2","P8_6_3","P8_6_4","P8_6_5","P8_6_6","P8_6_7","P8_6_8","P8_6_9","P8_7","P8_8","P8_9","P9_1","P9_2","P9_3","P9_4","P9_5","P9_6","P9_7","P9_7E","P9_8_1","P9_8_2","P9_8_3","P9_8_4","P9_8_5","P9_8_6","P9_8_7","P9_8_8","P9_9","P9_10_1","P9_10_2","P9_10_3","P9_10_4","P9_10_5","P9_11_1","P9_11_2","P9_11_3","P9_11_4","P9_12_01","P9_12_02","P9_12_03","P9_12_04","P9_12_05","P9_12_06","P9_12_07","P9_12_08","P9_12_09","P9_12_98","P9_12_99","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"1510106.04","1510106.04.01","1510106","04","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","00","07","00","08","06","05","08","10","08","08","05","07","08","07","00","00","10","07","08","10","10","06","07","08","07","08","07","07","08","06","08","07","07","07","07","07","07","06","08","06","07","2","1","2","","","","","","","","","","1","0","0","0","0","0","0","0","1","0","1","0","0","0","","0","0","05","07","06","05","07","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","1","1","1","1","1","3","3","2","3","3","3","3","3","2","3","2","3","2","3","","","1","1","0","1","0","0","0","1","0","1","1","","1","","2","2","1","99","9999997","NO RESPONDE","0","0","0","0","0","0","0","1","2","07","06","07","07","07","2","2","3","2","0","1","0","0","1","1","0","0","0","0","0","31624.2348027482","U","0178","0067"
"1510106.05","1510106.05.01","1510106","05","01","15","MEXICO","033","ECATEPEC DE MORELOS","01","08","09","07","05","06","06","05","09","07","06","09","08","08","08","06","06","10","09","08","08","10","08","07","08","08","09","06","05","06","03","10","08","08","07","05","08","05","07","07","09","08","2","1","1","09","09","10","08","09","09","09","08","09","0","0","0","1","1","0","0","0","0","0","0","0","1","0","","0","0","08","09","09","09","08","2","1","2","2","2","2","2","2","1","1","2","2","2","1","2","","1","1","1","4","","3","3","3","4","3","4","4","3","4","3","3","4","3","3","","","0","1","0","1","1","1","0","1","0","1","1","","1","","4","2","1","07","0021000","VEINTIUN MIL","0","0","0","0","0","0","0","1","1","04","08","00","07","05","1","1","2","1","0","1","0","1","1","1","0","0","0","0","0","79060.5870068705","U","0178","0067"
"1512561.01","1512561.01.01","1512561","01","01","15","MEXICO","039","IXTAPALUCA","01","07","07","00","00","00","00","07","00","00","00","00","00","00","00","00","00","00","05","04","08","03","08","10","05","09","00","00","10","08","06","01","03","04","07","00","06","00","07","06","05","05","2","1","2","","","","","","","","","","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","98","07","02","08","02","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","2","1","2","1","1","2","2","2","4","1","3","3","1","1","","","0","0","1","0","0","0","0","1","0","1","1","","1","","2","2","1","02","0007500","SIETE MIL QUINIENTOS","0","0","0","0","0","0","0","1","2","02","00","02","03","03","1","1","3","4","0","1","0","0","0","0","0","0","0","0","0","64444.764905394","U","0179","0068"
"1512561.02","1512561.02.02","1512561","02","02","15","MEXICO","039","IXTAPALUCA","01","06","07","07","06","07","06","06","07","07","06","07","06","07","06","06","08","08","07","06","07","07","05","06","06","07","06","06","05","06","06","05","08","06","07","07","08","08","07","07","06","07","2","1","1","07","08","07","07","07","08","08","08","08","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","98","06","07","06","08","1","2","1","2","2","2","1","2","2","2","1","2","2","1","2","","","4","4","4","","3","3","3","3","3","3","3","1","2","2","1","1","2","3","","","1","0","1","1","1","0","1","1","0","1","1","","1","","2","2","2","03","0008000","OCHO MIL","1","0","1","0","0","0","0","0","2","05","04","06","05","07","1","1","3","1","0","1","0","1","0","1","0","0","0","0","0","32222.382452697","U","0179","0068"
"1512561.03","1512561.03.01","1512561","03","01","15","MEXICO","039","IXTAPALUCA","01","05","05","03","00","03","03","02","05","05","03","05","05","02","05","08","04","05","04","05","06","05","04","05","04","04","05","08","10","04","08","03","05","05","05","03","03","05","05","05","05","05","2","1","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","98","05","05","01","03","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","4","3","3","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","0","1","0","1","0","0","0","1","0","1","2","","1","","2","2","2","02","0006000","SEIS MIL","0","0","0","0","0","0","1","0","2","05","04","03","07","04","1","2","2","2","0","1","0","0","0","1","0","0","0","0","0","32222.382452697","U","0179","0068"
"1512561.04","1512561.04.03","1512561","04","03","15","MEXICO","039","IXTAPALUCA","01","08","08","08","08","08","08","08","09","09","09","09","09","09","08","07","09","09","09","09","08","08","09","09","08","09","08","09","10","05","08","08","09","09","09","01","08","08","05","09","08","08","2","1","1","09","09","08","09","09","10","10","10","09","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","05","06","08","09","08","2","2","2","1","2","2","2","1","2","2","1","2","2","2","2","","2","","2","4","3","2","2","2","2","2","2","4","4","4","2","4","4","2","2","","","1","0","0","0","1","0","0","1","0","2","","1","1","","1","2","2","03","0010000","DIEZ MIL","1","0","1","0","0","0","0","0","1","09","08","09","10","08","1","1","2","2","0","1","0","1","0","0","0","0","0","0","0","96667.147358091","U","0179","0068"
"1512561.05","1512561.05.02","1512561","05","02","15","MEXICO","039","IXTAPALUCA","01","06","08","08","08","08","07","07","07","08","08","09","09","08","08","07","08","09","08","07","08","08","08","07","07","08","07","08","08","06","07","08","08","07","06","07","08","07","06","08","08","08","2","2","1","08","06","08","09","09","09","09","09","08","0","1","1","0","0","0","0","0","1","0","0","0","0","0","","0","0","07","08","07","07","08","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","","","3","","3","3","4","3","4","3","4","3","3","3","3","4","4","4","2","4","","","0","1","0","1","0","0","0","0","0","1","1","","1","","2","2","2","05","0013000","TRECE MIL","0","0","0","0","0","0","0","1","1","08","08","06","07","06","2","1","2","1","0","0","0","0","1","1","0","0","0","0","0","32222.382452697","U","0179","0068"
"1512787.01","1512787.01.03","1512787","01","03","15","MEXICO","039","IXTAPALUCA","01","08","08","07","08","07","07","07","07","06","07","07","07","07","08","10","10","10","06","05","05","06","06","07","05","05","06","07","08","05","07","05","10","05","06","06","06","07","05","07","07","08","2","1","1","09","08","10","10","10","08","07","07","10","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","07","06","07","08","08","1","2","2","2","2","1","2","2","1","2","2","2","2","2","8","","","2","","2","1","3","1","1","2","1","2","4","4","3","2","2","4","4","3","","","1","1","1","0","1","1","1","0","0","1","2","","1","","1","2","1","03","0008000","OCHO MIL","1","0","1","0","1","0","1","0","1","07","06","06","07","06","1","1","1","1","0","1","1","1","0","1","0","0","0","0","0","55624.8323950209","U","0180","0068"
"1512787.02","1512787.02.02","1512787","02","02","15","MEXICO","039","IXTAPALUCA","01","07","09","08","07","00","00","07","08","08","07","09","09","07","08","08","08","09","09","09","08","08","08","08","09","00","08","08","07","08","00","09","09","09","09","00","09","08","08","07","09","09","1","1","2","","","","","","","","","","1","1","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","98","07","09","00","10","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","","","4","","4","2","4","1","1","1","1","1","1","1","1","1","3","1","1","1","","","1","0","0","1","0","0","0","1","0","1","1","","1","","4","2","2","05","0015000","QUINCE MIL","0","0","1","0","0","0","1","0","2","08","08","09","07","08","1","2","3","2","0","1","1","0","0","1","0","0","0","0","0","37083.2215966806","U","0180","0068"
"1512787.04","1512787.04.02","1512787","04","02","15","MEXICO","039","IXTAPALUCA","01","03","00","00","00","00","00","00","00","00","00","00","00","00","00","07","00","00","00","00","00","00","05","00","00","02","00","03","10","00","00","08","10","00","02","00","00","00","00","00","00","00","2","2","1","05","00","01","01","00","00","00","10","06","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","98","03","00","00","00","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","4","4","4","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","0","0","0","0","0","0","0","0","2","","2","1","","2","2","1","02","0007000","SIETE MIL","1","0","0","0","0","0","1","0","2","00","00","00","01","00","2","2","2","2","0","0","0","0","0","1","0","0","0","0","0","37083.2215966806","U","0180","0068"
"1512787.05","1512787.05.03","1512787","05","03","15","MEXICO","039","IXTAPALUCA","01","02","05","05","07","06","05","04","09","07","07","07","07","08","07","08","09","10","04","05","06","07","04","06","04","06","04","08","10","08","07","08","10","10","07","06","08","08","06","08","07","09","1","1","1","08","04","07","09","08","08","07","07","10","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","05","06","07","07","05","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","3","3","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","1","0","1","1","1","1","0","2","","1","1","","1","2","2","02","0006800","SEIS MIL OCHOCIENTOS","1","0","1","0","0","0","0","0","1","08","09","07","07","09","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","55624.8323950209","U","0180","0068"
"1515776.01","1515776.01.01","1515776","01","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","01","05","05","05","05","05","05","03","03","03","04","03","02","00","03","05","05","03","03","04","03","03","00","00","00","00","10","10","03","08","03","08","00","00","03","05","03","00","07","05","05","1","1","1","00","00","00","00","00","00","00","00","00","0","0","0","1","0","0","1","0","1","0","0","0","0","0","","0","0","04","05","05","07","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","4","4","4","4","4","2","1","1","1","1","1","1","1","1","3","2","1","1","1","","","0","0","0","0","0","0","0","1","0","2","","2","1","","2","2","2","99","9999997","NO RESPONDE","0","0","0","0","1","0","0","0","2","03","05","00","00","00","2","3","3","2","0","1","0","0","0","1","0","0","0","0","0","28828.9872843529","U","0181","0069"
"1515776.02","1515776.02.03","1515776","02","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","06","05","08","08","07","07","08","09","06","05","07","07","07","08","08","07","08","06","07","07","06","08","09","06","08","07","09","08","05","05","04","07","06","07","08","05","05","05","06","08","08","1","1","1","06","03","08","07","08","05","08","10","08","0","1","0","0","0","0","1","0","1","0","0","0","0","0","","0","0","05","07","07","03","05","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","2","2","2","2","2","3","1","3","1","1","1","1","3","1","1","4","1","1","1","","","1","0","0","1","0","0","1","0","0","3","","","1","","2","2","1","03","0009500","NUEVE MIL QUINIENTOS","0","0","0","0","0","0","0","1","1","07","05","10","08","05","2","1","1","2","0","1","0","0","0","0","1","0","0","0","0","43243.4809265293","U","0181","0069"
"1515776.03","1515776.03.01","1515776","03","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","08","03","02","03","00","00","00","05","02","02","07","06","05","00","00","08","09","03","00","00","00","00","04","02","00","02","10","10","00","10","10","06","03","03","03","05","00","00","07","05","05","1","2","1","06","06","08","08","08","10","08","08","07","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","00","00","05","06","05","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","","","3","3","2","4","2","2","1","1","1","1","3","1","1","1","3","3","3","3","","","1","1","0","0","1","0","0","1","0","1","2","","1","","1","2","1","04","0012000","DOCE MIL","0","0","0","0","0","0","0","1","2","04","00","00","06","00","1","1","4","2","0","0","0","1","1","1","0","0","0","0","0","28828.9872843529","U","0181","0069"
"1515776.04","1515776.04.03","1515776","04","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","07","04","04","00","02","02","00","00","00","00","00","02","00","01","00","02","04","00","01","00","00","00","02","01","01","00","10","10","06","08","06","02","00","02","00","04","02","00","04","02","01","1","1","2","","","","","","","","","","0","0","0","1","0","0","1","0","1","0","0","0","0","0","","0","0","00","01","02","07","04","1","2","2","2","2","1","2","2","2","2","1","2","2","2","2","","","3","","2","1","1","1","1","3","1","2","2","3","1","3","1","1","1","8","","","1","1","0","0","1","1","0","1","0","1","2","","1","","1","2","2","02","0006500","SEIS MIL QUINIENTOS","0","0","0","0","0","0","0","1","1","03","02","00","00","02","2","3","3","4","0","1","1","1","0","1","0","0","0","0","0","43243.4809265293","U","0181","0069"
"1515776.05","1515776.05.01","1515776","05","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","04","05","05","03","05","02","02","07","01","00","08","02","02","00","01","07","08","06","05","05","06","07","07","04","05","07","08","08","06","08","09","08","05","04","04","05","06","03","08","08","07","2","1","1","04","05","05","07","07","08","08","09","09","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","04","04","07","00","00","2","2","2","2","2","2","2","2","8","2","2","2","2","2","2","","4","4","4","4","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","0","0","0","1","0","0","0","1","0","2","","1","1","","3","2","1","05","0014000","CATORCE MIL","0","0","0","0","0","0","0","1","3","04","07","00","00","05","3","3","4","3","0","1","0","0","0","0","0","0","0","0","0","28828.9872843529","U","0181","0069"
"1516220.01","1516220.01.01","1516220","01","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","08","05","02","02","01","01","01","03","01","01","05","05","05","03","01","01","05","05","05","05","02","05","07","05","07","07","10","10","05","05","08","03","03","05","05","03","03","03","05","03","05","2","2","1","05","03","03","03","05","05","05","05","08","1","0","0","1","0","1","0","0","0","0","0","0","0","0","","0","0","03","03","05","01","03","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","3","2","3","3","3","4","2","1","2","1","2","1","1","1","1","2","1","1","1","","","0","1","0","1","0","0","0","0","0","2","","1","1","","2","2","1","02","0007000","SIETE MIL","0","0","0","0","0","0","0","1","1","02","03","02","03","03","2","2","3","3","0","1","0","0","0","1","0","0","0","0","0","15643.1285843842","U","0182","0070"
"1516220.02","1516220.02.03","1516220","02","03","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","08","08","07","06","03","03","04","08","06","03","07","07","07","07","07","08","08","07","08","09","08","07","09","08","07","08","09","09","08","08","06","07","08","08","06","07","07","06","04","07","06","1","2","1","05","06","08","08","08","05","04","98","07","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","07","08","08","06","08","1","2","2","1","2","2","2","2","2","2","2","2","2","2","2","","","","1","1","1","3","1","1","1","1","1","1","1","1","1","1","1","1","1","","","0","0","0","1","0","0","0","0","0","1","1","","1","","2","2","2","03","0010000","DIEZ MIL","1","0","0","0","1","0","0","0","2","06","07","07","06","07","2","2","2","2","0","1","0","1","0","1","0","0","0","0","0","46929.3857531526","U","0182","0070"
"1516220.03","1516220.03.02","1516220","03","02","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","05","08","08","09","04","06","05","08","08","08","06","06","06","05","07","10","10","04","06","10","06","05","08","03","02","06","10","10","08","03","02","02","01","02","01","00","00","04","05","05","03","2","1","1","09","10","07","10","10","10","07","10","10","1","0","0","1","0","0","0","0","0","0","1","0","0","0","","0","0","00","04","07","10","04","1","1","1","1","2","1","2","1","2","2","2","2","2","2","1","APOYO A LA CAMPANA POLITICA","","","","1","3","3","4","4","4","3","3","4","1","4","3","4","2","1","4","4","APOYO A CAMPANAS POLITICAS","0","1","0","0","1","0","0","1","0","1","1","","1","","1","1","2","04","0012000","DOCE MIL","0","0","0","0","1","0","1","0","1","03","09","03","09","02","1","1","1","2","0","1","0","1","1","0","1","0","0","0","0","31286.2571687684","U","0182","0070"
"1516220.04","1516220.04.01","1516220","04","01","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","09","10","03","02","09","09","10","10","00","00","08","08","08","07","09","08","10","00","08","07","08","05","04","06","03","04","09","09","10","08","03","09","08","09","09","08","08","07","07","09","10","2","1","1","10","10","09","07","04","02","02","07","03","0","0","0","1","0","0","0","0","1","0","0","0","1","0","","0","0","09","05","06","05","07","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","1","1","1","1","4","1","1","2","1","4","1","2","4","3","3","1","1","1","","","0","0","0","0","1","0","0","0","0","1","1","","1","","4","2","2","05","0015000","QUINCE MIL","0","0","0","0","0","0","0","1","2","00","00","00","08","00","1","1","4","3","0","1","0","0","0","0","0","0","0","0","0","15643.1285843842","U","0182","0070"
"1516220.05","1516220.05.02","1516220","05","02","15","MEXICO","057","NAUCALPAN DE JUAREZ","01","02","00","00","00","00","00","02","02","02","02","00","00","00","03","04","02","05","02","00","01","03","01","04","00","00","00","10","10","00","10","00","00","00","00","00","00","00","02","04","00","00","1","1","1","00","00","01","01","02","00","00","01","02","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","04","00","06","00","00","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","","","4","4","1","4","1","1","1","1","1","1","1","1","1","1","1","1","1","1","","","1","1","0","1","1","0","0","1","0","1","2","","1","","2","2","2","02","0006500","SEIS MIL QUINIENTOS","0","0","0","0","0","0","0","1","1","00","00","00","00","00","2","2","3","2","0","1","1","1","1","1","0","0","0","0","0","31286.2571687684","U","0182","0070"
